"PROD_ID","CUST_ID","TIME_ID","CHANNEL_ID","PROMO_ID","QUANTITY_SOLD","AMOUNT_SOLD","LAST_UPDATE_DATE"
43,22292,10-JAN-02,4,999,1,48.8,
120,2011,10-JAN-02,4,999,1,51.36,
120,6431,10-JAN-02,4,999,1,51.36,
120,8385,10-JAN-02,4,999,1,51.36,
120,8638,10-JAN-02,4,999,1,51.36,
19,873,10-JAN-02,4,999,1,55.82,
19,1318,10-JAN-02,4,999,1,55.82,
19,1468,10-JAN-02,4,999,1,55.82,
19,1473,10-JAN-02,4,999,1,55.82,
19,1706,10-JAN-02,4,999,1,55.82,
19,1847,10-JAN-02,4,999,1,55.82,
19,2304,10-JAN-02,4,999,1,55.82,
19,3043,10-JAN-02,4,999,1,55.82,
19,3688,10-JAN-02,4,999,1,55.82,
19,3973,10-JAN-02,4,999,1,55.82,
19,4389,10-JAN-02,4,999,1,55.82,
19,4734,10-JAN-02,4,999,1,55.82,
19,6431,10-JAN-02,4,999,1,55.82,
19,8638,10-JAN-02,4,999,1,55.82,
19,11603,10-JAN-02,4,999,1,55.82,
37,1763,10-JAN-02,4,999,1,60.2,
37,2633,10-JAN-02,4,999,1,60.2,
37,7488,10-JAN-02,4,999,1,60.2,
37,9001,10-JAN-02,4,999,1,60.2,
24,42,10-JAN-02,4,999,1,62.29,
24,873,10-JAN-02,4,999,1,62.29,
24,1318,10-JAN-02,4,999,1,62.29,
24,1433,10-JAN-02,4,999,1,62.29,
24,1466,10-JAN-02,4,999,1,62.29,
24,1473,10-JAN-02,4,999,1,62.29,
24,1706,10-JAN-02,4,999,1,62.29,
24,1823,10-JAN-02,4,999,1,62.29,
24,2671,10-JAN-02,4,999,1,62.29,
24,3043,10-JAN-02,4,999,1,62.29,
24,3538,10-JAN-02,4,999,1,62.29,
24,3690,10-JAN-02,4,999,1,62.29,
24,3973,10-JAN-02,4,999,1,62.29,
24,4389,10-JAN-02,4,999,1,62.29,
24,4723,10-JAN-02,4,999,1,62.29,
24,4734,10-JAN-02,4,999,1,62.29,
24,6431,10-JAN-02,4,999,1,62.29,
24,8638,10-JAN-02,4,999,1,62.29,
24,11603,10-JAN-02,4,999,1,62.29,
32,190,10-JAN-02,4,999,1,68.84,
32,871,10-JAN-02,4,999,1,68.84,
32,982,10-JAN-02,4,999,1,68.84,
32,2030,10-JAN-02,4,999,1,68.84,
32,2154,10-JAN-02,4,999,1,68.84,
32,2342,10-JAN-02,4,999,1,68.84,
32,2453,10-JAN-02,4,999,1,68.84,
32,2633,10-JAN-02,4,999,1,68.84,
32,2816,10-JAN-02,4,999,1,68.84,
32,3667,10-JAN-02,4,999,1,68.84,
32,4547,10-JAN-02,4,999,1,68.84,
32,4879,10-JAN-02,4,999,1,68.84,
32,5905,10-JAN-02,4,999,1,68.84,
32,5949,10-JAN-02,4,999,1,68.84,
32,7488,10-JAN-02,4,999,1,68.84,
32,9001,10-JAN-02,4,999,1,68.84,
32,13845,10-JAN-02,4,999,1,68.84,
32,15427,10-JAN-02,4,999,1,68.84,
32,22292,10-JAN-02,4,999,1,68.84,
34,4843,10-JAN-02,4,999,1,39.29,
33,369,10-JAN-02,4,999,1,45.01,
33,447,10-JAN-02,4,999,1,45.01,
33,871,10-JAN-02,4,999,1,45.01,
33,1597,10-JAN-02,4,999,1,45.01,
33,2154,10-JAN-02,4,999,1,45.01,
33,2342,10-JAN-02,4,999,1,45.01,
33,2611,10-JAN-02,4,999,1,45.01,
33,2633,10-JAN-02,4,999,1,45.01,
33,2816,10-JAN-02,4,999,1,45.01,
33,3667,10-JAN-02,4,999,1,45.01,
33,4501,10-JAN-02,4,999,1,45.01,
33,4843,10-JAN-02,4,999,1,45.01,
33,5469,10-JAN-02,4,999,1,45.01,
33,5905,10-JAN-02,4,999,1,45.01,
33,5949,10-JAN-02,4,999,1,45.01,
33,6912,10-JAN-02,4,999,1,45.01,
33,7488,10-JAN-02,4,999,1,45.01,
33,8475,10-JAN-02,4,999,1,45.01,
33,9001,10-JAN-02,4,999,1,45.01,
33,10856,10-JAN-02,4,999,1,45.01,
33,12207,10-JAN-02,4,999,1,45.01,
33,12326,10-JAN-02,4,999,1,45.01,
33,13845,10-JAN-02,4,999,1,45.01,
33,15427,10-JAN-02,4,999,1,45.01,
33,22292,10-JAN-02,4,999,1,45.01,
45,1763,10-JAN-02,4,999,1,47.74,
45,2342,10-JAN-02,4,999,1,47.74,
45,2453,10-JAN-02,4,999,1,47.74,
45,2633,10-JAN-02,4,999,1,47.74,
45,3512,10-JAN-02,4,999,1,47.74,
45,4843,10-JAN-02,4,999,1,47.74,
45,5905,10-JAN-02,4,999,1,47.74,
45,13845,10-JAN-02,4,999,1,47.74,
45,22292,10-JAN-02,4,999,1,47.74,
35,2633,10-JAN-02,4,999,1,48.38,
35,4101,10-JAN-02,4,999,1,48.38,
35,6203,10-JAN-02,4,999,1,48.38,
35,7488,10-JAN-02,4,999,1,48.38,
35,9001,10-JAN-02,4,999,1,48.38,
40,883,10-JAN-02,4,999,1,48.56,
40,982,10-JAN-02,4,999,1,48.56,
40,1763,10-JAN-02,4,999,1,48.56,
40,2342,10-JAN-02,4,999,1,48.56,
40,2453,10-JAN-02,4,999,1,48.56,
40,2633,10-JAN-02,4,999,1,48.56,
40,4843,10-JAN-02,4,999,1,48.56,
40,5905,10-JAN-02,4,999,1,48.56,
40,6912,10-JAN-02,4,999,1,48.56,
40,7890,10-JAN-02,4,999,1,48.56,
40,8475,10-JAN-02,4,999,1,48.56,
40,13845,10-JAN-02,4,999,1,48.56,
40,22292,10-JAN-02,4,999,1,48.56,
44,2342,10-JAN-02,4,999,1,48.58,
44,5905,10-JAN-02,4,999,1,48.58,
41,190,10-JAN-02,4,999,1,48.65,
41,883,10-JAN-02,4,999,1,48.65,
41,2453,10-JAN-02,4,999,1,48.65,
41,5905,10-JAN-02,4,999,1,48.65,
42,1763,10-JAN-02,4,999,1,48.77,
42,5905,10-JAN-02,4,999,1,48.77,
42,8475,10-JAN-02,4,999,1,48.77,
42,13845,10-JAN-02,4,999,1,48.77,
42,27323,10-JAN-02,4,999,1,48.77,
116,3698,10-JAN-02,4,999,1,12.73,
124,3698,10-JAN-02,4,999,1,17.79,
114,3698,10-JAN-02,4,999,1,19.05,
23,873,10-JAN-02,4,999,1,20.8,
23,1318,10-JAN-02,4,999,1,20.8,
23,1466,10-JAN-02,4,999,1,20.8,
23,1473,10-JAN-02,4,999,1,20.8,
23,1847,10-JAN-02,4,999,1,20.8,
23,2304,10-JAN-02,4,999,1,20.8,
23,3043,10-JAN-02,4,999,1,20.8,
23,3688,10-JAN-02,4,999,1,20.8,
23,3973,10-JAN-02,4,999,1,20.8,
23,4389,10-JAN-02,4,999,1,20.8,
23,6431,10-JAN-02,4,999,1,20.8,
23,7482,10-JAN-02,4,999,1,20.8,
23,8638,10-JAN-02,4,999,1,20.8,
23,11603,10-JAN-02,4,999,1,20.8,
22,1318,10-JAN-02,4,999,1,23.3,
22,1468,10-JAN-02,4,999,1,23.3,
22,2671,10-JAN-02,4,999,1,23.3,
22,3043,10-JAN-02,4,999,1,23.3,
22,3688,10-JAN-02,4,999,1,23.3,
22,3973,10-JAN-02,4,999,1,23.3,
22,6431,10-JAN-02,4,999,1,23.3,
22,8638,10-JAN-02,4,999,1,23.3,
46,369,10-JAN-02,4,999,1,24.52,
46,982,10-JAN-02,4,999,1,24.52,
46,2154,10-JAN-02,4,999,1,24.52,
46,2342,10-JAN-02,4,999,1,24.52,
46,2453,10-JAN-02,4,999,1,24.52,
46,2491,10-JAN-02,4,999,1,24.52,
46,2611,10-JAN-02,4,999,1,24.52,
46,2633,10-JAN-02,4,999,1,24.52,
46,2816,10-JAN-02,4,999,1,24.52,
46,3667,10-JAN-02,4,999,1,24.52,
46,4197,10-JAN-02,4,999,1,24.52,
46,4501,10-JAN-02,4,999,1,24.52,
46,4547,10-JAN-02,4,999,1,24.52,
46,5368,10-JAN-02,4,999,1,24.52,
46,5905,10-JAN-02,4,999,1,24.52,
46,5949,10-JAN-02,4,999,1,24.52,
46,6203,10-JAN-02,4,999,1,24.52,
46,7488,10-JAN-02,4,999,1,24.52,
46,7890,10-JAN-02,4,999,1,24.52,
46,8475,10-JAN-02,4,999,1,24.52,
46,10007,10-JAN-02,4,999,1,24.52,
46,27323,10-JAN-02,4,999,1,24.52,
47,190,10-JAN-02,4,999,1,27.91,
47,1597,10-JAN-02,4,999,1,27.91,
47,2154,10-JAN-02,4,999,1,27.91,
47,2816,10-JAN-02,4,999,1,27.91,
47,4197,10-JAN-02,4,999,1,27.91,
47,5905,10-JAN-02,4,999,1,27.91,
47,7890,10-JAN-02,4,999,1,27.91,
47,8475,10-JAN-02,4,999,1,27.91,
47,10856,10-JAN-02,4,999,1,27.91,
47,13845,10-JAN-02,4,999,1,27.91,
38,5368,10-JAN-02,4,999,1,30.84,
39,2816,10-JAN-02,4,999,1,35.62,
39,4843,10-JAN-02,4,999,1,35.62,
39,10856,10-JAN-02,4,999,1,35.62,
36,3006,10-JAN-02,4,999,1,38.12,
36,7488,10-JAN-02,4,999,1,38.12,
34,2816,10-JAN-02,4,999,1,39.29,
29,3974,10-JAN-02,4,999,1,523.59,
29,7482,10-JAN-02,4,999,1,523.59,
20,1763,10-JAN-02,4,999,1,628.89,
20,2155,10-JAN-02,4,999,1,628.89,
20,2342,10-JAN-02,4,999,1,628.89,
20,2453,10-JAN-02,4,999,1,628.89,
20,5905,10-JAN-02,4,999,1,628.89,
20,22292,10-JAN-02,4,999,1,628.89,
13,1473,10-JAN-02,4,999,1,848.84,
13,2611,10-JAN-02,4,999,1,848.84,
13,3043,10-JAN-02,4,999,1,848.84,
13,4193,10-JAN-02,4,999,1,848.84,
13,4547,10-JAN-02,4,999,1,848.84,
13,9173,10-JAN-02,4,999,1,848.84,
13,10122,10-JAN-02,4,999,1,848.84,
13,11603,10-JAN-02,4,999,1,848.84,
13,22292,10-JAN-02,4,999,1,848.84,
15,1847,10-JAN-02,4,999,1,877.9,
15,3690,10-JAN-02,4,999,1,877.9,
15,4389,10-JAN-02,4,999,1,877.9,
15,6431,10-JAN-02,4,999,1,877.9,
21,1763,10-JAN-02,4,999,1,1026.61,
21,2342,10-JAN-02,4,999,1,1026.61,
21,3973,10-JAN-02,4,999,1,1026.61,
21,22292,10-JAN-02,4,999,1,1026.61,
18,2011,10-JAN-02,4,999,1,1136.32,
18,3973,10-JAN-02,4,999,1,1136.32,
18,4389,10-JAN-02,4,999,1,1136.32,
18,6431,10-JAN-02,4,999,1,1136.32,
14,4101,10-JAN-02,4,999,1,1225.11,
14,11603,10-JAN-02,4,999,1,1225.11,
17,2304,10-JAN-02,4,999,1,1241.92,
17,2815,10-JAN-02,4,999,1,1241.92,
17,4389,10-JAN-02,4,999,1,1241.92,
17,6431,10-JAN-02,4,999,1,1241.92,
17,8638,10-JAN-02,4,999,1,1241.92,
127,2011,10-JAN-02,3,351,1,87.41,
129,1468,10-JAN-02,3,351,1,188.58,
129,2304,10-JAN-02,3,351,1,188.58,
129,3043,10-JAN-02,3,351,1,188.58,
129,3690,10-JAN-02,3,351,1,188.58,
130,1847,10-JAN-02,3,351,1,96.44,
48,982,10-JAN-02,4,999,1,11.76,
48,1937,10-JAN-02,4,999,1,11.76,
48,2154,10-JAN-02,4,999,1,11.76,
48,2342,10-JAN-02,4,999,1,11.76,
48,2453,10-JAN-02,4,999,1,11.76,
48,2611,10-JAN-02,4,999,1,11.76,
48,2633,10-JAN-02,4,999,1,11.76,
48,2816,10-JAN-02,4,999,1,11.76,
48,3667,10-JAN-02,4,999,1,11.76,
48,4197,10-JAN-02,4,999,1,11.76,
48,4201,10-JAN-02,4,999,1,11.76,
48,4547,10-JAN-02,4,999,1,11.76,
48,5368,10-JAN-02,4,999,1,11.76,
48,5469,10-JAN-02,4,999,1,11.76,
48,5905,10-JAN-02,4,999,1,11.76,
48,7488,10-JAN-02,4,999,1,11.76,
48,7890,10-JAN-02,4,999,1,11.76,
48,8475,10-JAN-02,4,999,1,11.76,
48,12326,10-JAN-02,4,999,1,11.76,
48,13845,10-JAN-02,4,999,1,11.76,
48,15427,10-JAN-02,4,999,1,11.76,
48,27145,10-JAN-02,4,999,1,11.76,
20,6912,10-JAN-02,2,999,1,628.89,
20,9173,10-JAN-02,2,999,1,628.89,
20,27323,10-JAN-02,2,999,1,628.89,
15,2011,10-JAN-02,2,999,1,918.11,
15,4389,10-JAN-02,2,999,1,918.11,
15,6431,10-JAN-02,2,999,1,918.11,
13,873,10-JAN-02,2,999,1,1032.82,
13,1473,10-JAN-02,2,999,1,1032.82,
13,2342,10-JAN-02,2,999,1,1032.82,
13,3667,10-JAN-02,2,999,1,1032.82,
13,3973,10-JAN-02,2,999,1,1032.82,
21,1763,10-JAN-02,2,999,1,1042.64,
14,3973,10-JAN-02,2,999,1,1213.21,
17,2815,10-JAN-02,2,999,1,1241.92,
17,3043,10-JAN-02,2,999,1,1241.92,
17,3690,10-JAN-02,2,999,1,1241.92,
17,8638,10-JAN-02,2,999,1,1241.92,
18,2011,10-JAN-02,2,999,1,1471.44,
18,3973,10-JAN-02,2,999,1,1471.44,
18,4389,10-JAN-02,2,999,1,1471.44,
18,6431,10-JAN-02,2,999,1,1471.44,
48,2238,10-JAN-02,3,999,1,12,
31,2551,10-JAN-02,3,999,1,8.51,
23,42,10-JAN-02,3,999,1,22.37,
23,1433,10-JAN-02,3,999,1,22.37,
23,2671,10-JAN-02,3,999,1,22.37,
23,7482,10-JAN-02,3,999,1,22.37,
38,883,10-JAN-02,3,999,1,31.47,
34,883,10-JAN-02,3,999,1,42.25,
34,2633,10-JAN-02,3,999,1,42.25,
28,4389,10-JAN-02,4,999,1,203.59,
28,4723,10-JAN-02,4,999,1,203.59,
28,4734,10-JAN-02,4,999,1,203.59,
28,6431,10-JAN-02,4,999,1,203.59,
28,7482,10-JAN-02,4,999,1,203.59,
28,8638,10-JAN-02,4,999,1,203.59,
28,11603,10-JAN-02,4,999,1,203.59,
28,13152,10-JAN-02,4,999,1,203.59,
16,41,10-JAN-02,4,999,1,283.2,
16,873,10-JAN-02,4,999,1,283.2,
16,1468,10-JAN-02,4,999,1,283.2,
16,1473,10-JAN-02,4,999,1,283.2,
16,1649,10-JAN-02,4,999,1,283.2,
16,1847,10-JAN-02,4,999,1,283.2,
16,2011,10-JAN-02,4,999,1,283.2,
16,2325,10-JAN-02,4,999,1,283.2,
16,2815,10-JAN-02,4,999,1,283.2,
16,3043,10-JAN-02,4,999,1,283.2,
16,3690,10-JAN-02,4,999,1,283.2,
16,3974,10-JAN-02,4,999,1,283.2,
16,4389,10-JAN-02,4,999,1,283.2,
16,5479,10-JAN-02,4,999,1,283.2,
16,6105,10-JAN-02,4,999,1,283.2,
16,6966,10-JAN-02,4,999,1,283.2,
16,8478,10-JAN-02,4,999,1,283.2,
16,8638,10-JAN-02,4,999,1,283.2,
16,10046,10-JAN-02,4,999,1,283.2,
16,11111,10-JAN-02,4,999,1,283.2,
16,11603,10-JAN-02,4,999,1,283.2,
29,873,10-JAN-02,4,999,1,523.59,
29,1473,10-JAN-02,4,999,1,523.59,
29,2671,10-JAN-02,4,999,1,523.59,
29,3043,10-JAN-02,4,999,1,523.59,
29,3690,10-JAN-02,4,999,1,523.59,
25,6431,10-JAN-02,2,999,1,115.43,
25,7482,10-JAN-02,2,999,1,115.43,
25,8638,10-JAN-02,2,999,1,115.43,
25,11603,10-JAN-02,2,999,1,115.43,
26,42,10-JAN-02,2,999,1,153.37,
26,873,10-JAN-02,2,999,1,153.37,
26,1433,10-JAN-02,2,999,1,153.37,
26,1468,10-JAN-02,2,999,1,153.37,
26,1473,10-JAN-02,2,999,1,153.37,
26,1823,10-JAN-02,2,999,1,153.37,
26,1847,10-JAN-02,2,999,1,153.37,
26,2011,10-JAN-02,2,999,1,153.37,
26,2671,10-JAN-02,2,999,1,153.37,
26,3043,10-JAN-02,2,999,1,153.37,
26,3973,10-JAN-02,2,999,1,153.37,
26,4389,10-JAN-02,2,999,1,153.37,
26,6431,10-JAN-02,2,999,1,153.37,
26,8638,10-JAN-02,2,999,1,153.37,
28,42,10-JAN-02,2,999,1,208.99,
28,873,10-JAN-02,2,999,1,208.99,
28,1433,10-JAN-02,2,999,1,208.99,
28,1473,10-JAN-02,2,999,1,208.99,
28,1823,10-JAN-02,2,999,1,208.99,
28,2011,10-JAN-02,2,999,1,208.99,
28,2098,10-JAN-02,2,999,1,208.99,
28,2671,10-JAN-02,2,999,1,208.99,
28,3043,10-JAN-02,2,999,1,208.99,
28,3538,10-JAN-02,2,999,1,208.99,
28,3690,10-JAN-02,2,999,1,208.99,
28,3973,10-JAN-02,2,999,1,208.99,
28,4389,10-JAN-02,2,999,1,208.99,
28,4723,10-JAN-02,2,999,1,208.99,
28,6431,10-JAN-02,2,999,1,208.99,
28,7482,10-JAN-02,2,999,1,208.99,
28,8638,10-JAN-02,2,999,1,208.99,
28,11603,10-JAN-02,2,999,1,208.99,
28,13152,10-JAN-02,2,999,1,208.99,
16,873,10-JAN-02,2,999,1,301.09,
16,1468,10-JAN-02,2,999,1,301.09,
16,1473,10-JAN-02,2,999,1,301.09,
16,1649,10-JAN-02,2,999,1,301.09,
16,1847,10-JAN-02,2,999,1,301.09,
16,2127,10-JAN-02,2,999,1,301.09,
16,3043,10-JAN-02,2,999,1,301.09,
16,3690,10-JAN-02,2,999,1,301.09,
16,3973,10-JAN-02,2,999,1,301.09,
16,6105,10-JAN-02,2,999,1,301.09,
16,6431,10-JAN-02,2,999,1,301.09,
16,6966,10-JAN-02,2,999,1,301.09,
16,8638,10-JAN-02,2,999,1,301.09,
16,11603,10-JAN-02,2,999,1,301.09,
16,13157,10-JAN-02,2,999,1,301.09,
29,873,10-JAN-02,2,999,1,528.88,
29,1473,10-JAN-02,2,999,1,528.88,
29,2671,10-JAN-02,2,999,1,528.88,
29,3043,10-JAN-02,2,999,1,528.88,
29,3690,10-JAN-02,2,999,1,528.88,
29,3973,10-JAN-02,2,999,1,528.88,
29,4723,10-JAN-02,2,999,1,528.88,
20,190,10-JAN-02,2,999,1,628.89,
20,871,10-JAN-02,2,999,1,628.89,
20,883,10-JAN-02,2,999,1,628.89,
20,2633,10-JAN-02,2,999,1,628.89,
20,5905,10-JAN-02,2,999,1,628.89,
117,3698,10-JAN-02,4,999,1,9.23,
115,3698,10-JAN-02,4,999,1,9.45,
30,302,10-JAN-02,4,999,1,9.89,
30,369,10-JAN-02,4,999,1,9.89,
30,1597,10-JAN-02,4,999,1,9.89,
30,2154,10-JAN-02,4,999,1,9.89,
30,2342,10-JAN-02,4,999,1,9.89,
30,2453,10-JAN-02,4,999,1,9.89,
30,2484,10-JAN-02,4,999,1,9.89,
30,2611,10-JAN-02,4,999,1,9.89,
30,2633,10-JAN-02,4,999,1,9.89,
30,2657,10-JAN-02,4,999,1,9.89,
30,2816,10-JAN-02,4,999,1,9.89,
30,3512,10-JAN-02,4,999,1,9.89,
30,4197,10-JAN-02,4,999,1,9.89,
30,4547,10-JAN-02,4,999,1,9.89,
30,5368,10-JAN-02,4,999,1,9.89,
30,5469,10-JAN-02,4,999,1,9.89,
30,5905,10-JAN-02,4,999,1,9.89,
30,6203,10-JAN-02,4,999,1,9.89,
30,6877,10-JAN-02,4,999,1,9.89,
30,7488,10-JAN-02,4,999,1,9.89,
30,8475,10-JAN-02,4,999,1,9.89,
30,13845,10-JAN-02,4,999,1,9.89,
30,15427,10-JAN-02,4,999,1,9.89,
30,22292,10-JAN-02,4,999,1,9.89,
121,7488,10-JAN-02,4,999,1,10.49,
121,8475,10-JAN-02,4,999,1,10.49,
121,15427,10-JAN-02,4,999,1,10.49,
37,6203,10-JAN-02,2,999,1,60.2,
37,9001,10-JAN-02,2,999,1,60.2,
24,42,10-JAN-02,2,999,1,61.68,
24,873,10-JAN-02,2,999,1,61.68,
24,1433,10-JAN-02,2,999,1,61.68,
24,1468,10-JAN-02,2,999,1,61.68,
24,1473,10-JAN-02,2,999,1,61.68,
24,1706,10-JAN-02,2,999,1,61.68,
24,1847,10-JAN-02,2,999,1,61.68,
24,2011,10-JAN-02,2,999,1,61.68,
24,2304,10-JAN-02,2,999,1,61.68,
24,2671,10-JAN-02,2,999,1,61.68,
24,3043,10-JAN-02,2,999,1,61.68,
24,3690,10-JAN-02,2,999,1,61.68,
24,3973,10-JAN-02,2,999,1,61.68,
24,4389,10-JAN-02,2,999,1,61.68,
24,4723,10-JAN-02,2,999,1,61.68,
24,6431,10-JAN-02,2,999,1,61.68,
24,7482,10-JAN-02,2,999,1,61.68,
24,8638,10-JAN-02,2,999,1,61.68,
24,11603,10-JAN-02,2,999,1,61.68,
32,190,10-JAN-02,2,999,1,68.57,
32,2155,10-JAN-02,2,999,1,68.57,
32,4547,10-JAN-02,2,999,1,68.57,
32,5905,10-JAN-02,2,999,1,68.57,
25,42,10-JAN-02,2,999,1,115.43,
25,1468,10-JAN-02,2,999,1,115.43,
25,1473,10-JAN-02,2,999,1,115.43,
25,1823,10-JAN-02,2,999,1,115.43,
25,1847,10-JAN-02,2,999,1,115.43,
25,2671,10-JAN-02,2,999,1,115.43,
25,3690,10-JAN-02,2,999,1,115.43,
25,3973,10-JAN-02,2,999,1,115.43,
25,4389,10-JAN-02,2,999,1,115.43,
25,4723,10-JAN-02,2,999,1,115.43,
22,3043,10-JAN-02,2,999,1,25.05,
22,3690,10-JAN-02,2,999,1,25.05,
22,3973,10-JAN-02,2,999,1,25.05,
22,8638,10-JAN-02,2,999,1,25.05,
47,2155,10-JAN-02,2,999,1,28.48,
47,5905,10-JAN-02,2,999,1,28.48,
38,1763,10-JAN-02,2,999,1,31.47,
34,883,10-JAN-02,2,999,1,42.25,
34,5368,10-JAN-02,2,999,1,42.25,
34,22296,10-JAN-02,2,999,1,42.25,
33,4843,10-JAN-02,3,999,1,44.3,
33,10122,10-JAN-02,3,999,1,44.3,
45,883,10-JAN-02,3,999,1,47.74,
45,2633,10-JAN-02,3,999,1,47.74,
40,883,10-JAN-02,3,999,1,48.56,
40,2238,10-JAN-02,3,999,1,48.56,
44,883,10-JAN-02,3,999,1,48.58,
41,883,10-JAN-02,3,999,1,48.65,
41,2633,10-JAN-02,3,999,1,48.65,
41,4843,10-JAN-02,3,999,1,48.65,
42,883,10-JAN-02,3,999,1,48.77,
43,6203,10-JAN-02,3,999,1,48.8,
37,2238,10-JAN-02,3,999,1,60.2,
24,42,10-JAN-02,3,999,1,61.31,
24,1433,10-JAN-02,3,999,1,61.31,
24,1823,10-JAN-02,3,999,1,61.31,
24,2671,10-JAN-02,3,999,1,61.31,
24,4723,10-JAN-02,3,999,1,61.31,
24,7482,10-JAN-02,3,999,1,61.31,
25,42,10-JAN-02,3,999,1,114.74,
25,1433,10-JAN-02,3,999,1,114.74,
25,1823,10-JAN-02,3,999,1,114.74,
25,2671,10-JAN-02,3,999,1,114.74,
25,4723,10-JAN-02,3,999,1,114.74,
26,42,10-JAN-02,3,999,1,152.46,
26,1433,10-JAN-02,3,999,1,152.46,
26,1823,10-JAN-02,3,999,1,152.46,
26,2671,10-JAN-02,3,999,1,152.46,
26,4723,10-JAN-02,3,999,1,152.46,
26,7482,10-JAN-02,3,999,1,152.46,
26,13152,10-JAN-02,3,999,1,152.46,
28,42,10-JAN-02,3,999,1,207.74,
28,1433,10-JAN-02,3,999,1,207.74,
28,1823,10-JAN-02,3,999,1,207.74,
28,2671,10-JAN-02,3,999,1,207.74,
28,4723,10-JAN-02,3,999,1,207.74,
28,7482,10-JAN-02,3,999,1,207.74,
28,13152,10-JAN-02,3,999,1,207.74,
29,42,10-JAN-02,3,999,1,540.52,
29,2671,10-JAN-02,3,999,1,540.52,
29,4723,10-JAN-02,3,999,1,540.52,
29,7482,10-JAN-02,3,999,1,540.52,
20,883,10-JAN-02,3,999,1,628.89,
20,3221,10-JAN-02,3,999,1,628.89,
20,4843,10-JAN-02,3,999,1,628.89,
20,5922,10-JAN-02,3,999,1,628.89,
20,10122,10-JAN-02,3,999,1,628.89,
17,2815,10-JAN-02,3,999,1,1354.16,
17,7651,10-JAN-02,3,999,1,1354.16,
18,3974,10-JAN-02,3,999,1,1478.83,
119,3698,10-JAN-02,4,999,1,7.14,
31,871,10-JAN-02,4,999,1,8.51,
31,5368,10-JAN-02,4,999,1,8.51,
117,2816,10-JAN-02,4,999,1,9.23,
20,2491,10-JAN-02,3,351,1,628.89,
20,3512,10-JAN-02,3,351,1,628.89,
20,4201,10-JAN-02,3,351,1,628.89,
15,1847,10-JAN-02,3,351,1,914.38,
15,2011,10-JAN-02,3,351,1,914.38,
15,3690,10-JAN-02,3,351,1,914.38,
15,4389,10-JAN-02,3,351,1,914.38,
15,6431,10-JAN-02,3,351,1,914.38,
13,190,10-JAN-02,3,351,1,935.22,
13,447,10-JAN-02,3,351,1,935.22,
13,2491,10-JAN-02,3,351,1,935.22,
13,9173,10-JAN-02,3,351,1,935.22,
21,22292,10-JAN-02,3,351,1,1032.09,
21,27323,10-JAN-02,3,351,1,1032.09,
14,3512,10-JAN-02,3,351,1,1193.02,
14,3690,10-JAN-02,3,351,1,1193.02,
14,11603,10-JAN-02,3,351,1,1193.02,
17,873,10-JAN-02,3,351,1,1354.16,
17,1473,10-JAN-02,3,351,1,1354.16,
17,2030,10-JAN-02,3,351,1,1354.16,
17,3043,10-JAN-02,3,351,1,1354.16,
17,3690,10-JAN-02,3,351,1,1354.16,
17,3974,10-JAN-02,3,351,1,1354.16,
17,4389,10-JAN-02,3,351,1,1354.16,
17,4734,10-JAN-02,3,351,1,1354.16,
17,6431,10-JAN-02,3,351,1,1354.16,
17,8638,10-JAN-02,3,351,1,1354.16,
17,11603,10-JAN-02,3,351,1,1354.16,
18,2011,10-JAN-02,3,351,1,1478.83,
18,4389,10-JAN-02,3,351,1,1478.83,
18,6431,10-JAN-02,3,351,1,1478.83,
13,3512,10-JAN-02,4,351,1,848.84,
48,2491,10-JAN-02,2,999,1,12,
48,5865,10-JAN-02,2,999,1,12,
48,6203,10-JAN-02,2,999,1,12,
48,9173,10-JAN-02,2,999,1,12,
48,15427,10-JAN-02,2,999,1,12,
30,2243,10-JAN-02,2,999,1,10.19,
30,2491,10-JAN-02,2,999,1,10.19,
30,3006,10-JAN-02,2,999,1,10.19,
30,4197,10-JAN-02,2,999,1,10.19,
30,6203,10-JAN-02,2,999,1,10.19,
30,22292,10-JAN-02,2,999,1,10.19,
30,27323,10-JAN-02,2,999,1,10.19,
118,1468,10-JAN-02,2,999,1,16.76,
23,42,10-JAN-02,2,999,1,22.37,
23,873,10-JAN-02,2,999,1,22.37,
23,1433,10-JAN-02,2,999,1,22.37,
23,1468,10-JAN-02,2,999,1,22.37,
23,1473,10-JAN-02,2,999,1,22.37,
23,1847,10-JAN-02,2,999,1,22.37,
23,2011,10-JAN-02,2,999,1,22.37,
23,2671,10-JAN-02,2,999,1,22.37,
23,3043,10-JAN-02,2,999,1,22.37,
23,3690,10-JAN-02,2,999,1,22.37,
23,3973,10-JAN-02,2,999,1,22.37,
23,6431,10-JAN-02,2,999,1,22.37,
23,7482,10-JAN-02,2,999,1,22.37,
23,8638,10-JAN-02,2,999,1,22.37,
23,11603,10-JAN-02,2,999,1,22.37,
46,447,10-JAN-02,2,999,1,23.95,
46,3512,10-JAN-02,2,999,1,23.95,
46,5905,10-JAN-02,2,999,1,23.95,
46,6203,10-JAN-02,2,999,1,23.95,
25,8638,10-JAN-02,3,351,1,114.74,
25,11603,10-JAN-02,3,351,1,114.74,
26,873,10-JAN-02,3,351,1,152.46,
26,1468,10-JAN-02,3,351,1,152.46,
26,1473,10-JAN-02,3,351,1,152.46,
26,1847,10-JAN-02,3,351,1,152.46,
